,contract_id,year,firm,bid,winning_bid,inflation_adjusted_bid,inflation_raw_milk_price_adjusted_bid,is_cartel_firm,only_cartels_bidding_on_contract,number_of_bidders_on_contract
4015,89_048272,1989,LOUISTRAUTH,0.1295,1,0.08733863099921323,0.016538630999213225,1,0,2
4016,89_048272,1989,GARVERDAIRY,0.13,0,0.08767584579071598,0.016875845790715983,0,0,2
4017,90_048272,1990,GARVERDAIRY,0.153,1,0.09959872417982987,0.01989872417982988,0,0,1
4018,81_045054,1981,H.MEYER,0.12300000000000001,0,0.11169025423728812,0.034790254237288126,1,0,3
4019,81_045054,1981,MEADOWGOLD,0.1276,0,0.1158672881355932,0.038967288135593185,0,0,3
4020,81_045054,1981,ROYALCREST,0.1215,1,0.11032817796610167,0.033428177966101674,0,0,3
4021,82_045054,1982,H.MEYER,0.128,1,0.10850632911392404,0.03250632911392404,1,1,1
4022,83_045054,1983,H.MEYER,0.128,1,0.1036870156870157,0.027287015687015703,1,1,1
4023,84_045054,1984,H.MEYER,0.11800000000000001,1,0.09228978102189782,0.01818978102189782,1,1,1
4024,85_045054,1985,H.MEYER,0.1225,1,0.09256611424541608,0.021766114245416062,1,1,1
4025,86_045054,1986,H.MEYER,0.135,0,0.09972595656670112,0.029725956566701132,1,0,4
4026,86_045054,1986,BEATRICE,0.1398,0,0.1032717683557394,0.03327176835573939,0,0,4
4027,86_045054,1986,BORDEN,0.1311,1,0.09684498448810754,0.026844984488107532,0,0,4
4028,86_045054,1986,LOUISTRAUTH,0.1375,0,0.10157273354015857,0.03157273354015856,1,0,4
4029,87_045054,1987,H.MEYER,0.1225,1,0.08835997980477953,0.01825997980477953,1,0,3
4030,87_045054,1987,BORDEN,0.1468,0,0.10588771457421743,0.03578771457421745,0,0,3
4031,87_045054,1987,LOUISTRAUTH,0.145,0,0.10458936385055537,0.034489363850555364,1,0,3
4032,80_045278,1980,SUPERIOR,0.1164,1,0.1164,0.0446,0,0,2
4033,80_045278,1980,GOSHEN,0.125,0,0.125,0.0532,0,0,2
4034,81_045278,1981,SUPERIOR,0.1209,1,0.10978334745762708,0.032883347457627096,0,0,2
4035,81_045278,1981,GOSHEN,0.14,0,0.12712711864406778,0.05022711864406778,0,0,2
4036,82_045278,1982,SUPERIOR,0.125,1,0.10596321202531643,0.02996321202531645,0,0,2
4037,82_045278,1982,GOSHEN,0.15,0,0.12715585443037972,0.05115585443037972,0,0,2
4038,83_045278,1983,SUPERIOR,0.129,1,0.10449707049707052,0.028097070497070508,0,0,2
4039,83_045278,1983,GOSHEN,0.15,0,0.12150822150822152,0.04510822150822152,0,0,2
4040,84_045278,1984,SUPERIOR,0.1035,1,0.08094908759124088,0.0068490875912408785,0,0,2
4041,84_045278,1984,GOSHEN,0.13,0,0.10167518248175184,0.02757518248175184,0,0,2
4042,85_045278,1985,SUPERIOR,0.1277,0,0.09649545133991536,0.025695451339915368,0,0,2
4043,85_045278,1985,GOSHEN,0.1222,1,0.09233942172073342,0.02153942172073342,0,0,2
4044,86_045278,1986,GOSHEN,0.1222,1,0.0902704584625991,0.02027045846259909,0,0,1
4045,87_045278,1987,GOSHEN,0.1288,1,0.09290420733759676,0.022804207337596763,0,0,1
4046,88_045278,1988,GOSHEN,0.1298,1,0.09114069462647444,0.02454069462647443,0,0,1
4047,89_045278,1989,GOSHEN,0.1388,1,0.09361082612116443,0.022810826121164446,0,0,1
4048,90_045278,1990,GOSHEN,0.1539,1,0.10018459902794652,0.02048459902794654,0,0,1
4049,80_143802,1980,BORDEN,0.124,0,0.124,0.0522,0,0,3
4050,80_143802,1980,DIAMONDHARMONY,0.1109,1,0.1109,0.0391,0,0,3
4051,80_143802,1980,MEADOWGOLD,0.113,0,0.113,0.0412,0,0,3
4052,81_143802,1981,BORDEN,0.1074,1,0.09752466101694914,0.02062466101694914,0,0,4
4053,81_143802,1981,DIAMONDHARMONY,0.114,0,0.10351779661016948,0.026617796610169484,0,0,4
4054,81_143802,1981,H.MEYER,0.1095,0,0.09943156779661017,0.022531567796610155,1,0,4
4055,81_143802,1981,MEADOWGOLD,0.115,0,0.1044258474576271,0.02752584745762711,0,0,4
4056,82_143802,1982,BORDEN,0.1144,0,0.0969775316455696,0.020977531645569602,0,0,5
4057,82_143802,1982,H.MEYER,0.1049,1,0.08892432753164556,0.012924327531645559,1,0,5
4058,82_143802,1982,MEADOWGOLD,0.1085,0,0.09197606803797467,0.015976068037974675,0,0,5
4059,82_143802,1982,REITER,0.12,0,0.10172468354430378,0.02572468354430378,0,0,5
4060,82_143802,1982,ROYALCREST,0.125,0,0.10596321202531643,0.02996321202531645,0,0,5
4061,83_143802,1983,BORDEN,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,0,0,5
4062,83_143802,1983,H.MEYER,0.1122,0,0.09088814968814968,0.014488149688149697,1,0,5
4063,83_143802,1983,LOUISTRAUTH,0.1305,0,0.10571215271215273,0.02931215271215273,1,0,5
4064,83_143802,1983,MEADOWGOLD,0.1065,1,0.08627083727083727,0.009870837270837277,0,0,5
4065,83_143802,1983,ROYALCREST,0.1069,0,0.0865948591948592,0.0101948591948592,0,0,5
4066,84_143802,1984,BORDEN,0.1264,0,0.09885956204379563,0.024759562043795647,0,0,3
4067,84_143802,1984,H.MEYER,0.1195,0,0.09346295620437957,0.01936295620437957,1,0,3
4068,84_143802,1984,MEADOWGOLD,0.1175,1,0.09189872262773724,0.017798722627737226,0,0,3
4069,85_143802,1985,BORDEN,0.125,0,0.09445521861777152,0.023655218617771503,0,0,4
4070,85_143802,1985,H.MEYER,0.1224,0,0.09249055007052186,0.02169055007052185,1,0,4
4071,85_143802,1985,LOUISTRAUTH,0.1195,0,0.09029918899858956,0.019499188998589545,1,0,4
4072,85_143802,1985,MEADOWGOLD,0.11900000000000001,1,0.08992136812411848,0.01912136812411846,0,0,4
4073,87_143802,1987,BORDEN,0.128,0,0.09232716257152472,0.02222716257152474,0,0,4
4074,87_143802,1987,H.MEYER,0.1073,0,0.07739612924941097,0.007296129249410976,1,0,4
4075,87_143802,1987,LOUISTRAUTH,0.11800000000000001,0,0.08511410299562436,0.015014102995624362,1,0,4
4076,87_143802,1987,REITER,0.1017,1,0.07335681588690676,0.0032568158869067665,0,0,4
4077,88_143802,1988,H.MEYER,0.1122,1,0.07878263433813892,0.012182634338138916,1,0,3
4078,88_143802,1988,LOUISTRAUTH,0.11699999999999999,0,0.08215301441677589,0.015553014416775882,1,0,3
4079,88_143802,1988,REITER,0.122,0,0.08566382699868938,0.019063826998689373,0,0,3
4080,89_143802,1989,H.MEYER,0.1226,0,0.08268506687647521,0.011885066876475213,1,0,3
4081,89_143802,1989,LOUISTRAUTH,0.1225,1,0.08261762391817466,0.011817623918174659,1,0,3
4082,89_143802,1989,REITER,0.127,0,0.08565255704169945,0.014852557041699454,0,0,3
4083,90_143802,1990,H.MEYER,0.1436,1,0.09347958687727824,0.013779586877278245,1,1,2
4084,90_143802,1990,LOUISTRAUTH,0.1495,0,0.09732032199270957,0.01762032199270959,1,1,2
4085,80_243786,1980,OBERLINFARMS,0.121,1,0.121,0.0492,0,0,3
4086,82_243786,1982,HILLSIDE,0.11699999999999999,1,0.0991815664556962,0.023181566455696204,0,0,1
4087,83_243786,1983,HILLSIDE,0.13,0,0.10530712530712533,0.028907125307125317,0,0,2
4088,83_243786,1983,OBERLINFARMS,0.129,1,0.10449707049707052,0.028097070497070508,0,0,2
4089,84_243786,1984,OBERLINFARMS,0.132,1,0.10323941605839418,0.02913941605839418,0,0,3
4090,84_243786,1984,HILLSIDE,0.1342,0,0.10496007299270076,0.030860072992700764,0,0,3
4091,85_243786,1985,OBERLINFARMS,0.129,0,0.0974777856135402,0.026677785613540183,0,0,4
4092,85_243786,1985,DEAN,0.126,1,0.09521086036671368,0.02441086036671368,0,0,4
4093,85_243786,1985,HILLSIDE,0.134,0,0.10125599435825106,0.03045599435825105,0,0,4
4094,86_243786,1986,HILLSIDE,0.1184,1,0.08746335746294381,0.01746335746294381,0,0,3
4095,86_243786,1986,DEAN,0.122,0,0.0901227163047225,0.020122716304722496,0,0,3
4096,86_243786,1986,OBERLINFARMS,0.1265,0,0.09344691485694588,0.023446914856945875,0,0,3
4097,87_243786,1987,DEAN,0.11699999999999999,1,0.08439279703803433,0.014292797038034337,0,0,3
4098,87_243786,1987,HILLSIDE,0.1212,0,0.08742228205991248,0.017322282059912486,0,0,3
4099,87_243786,1987,OBERLINFARMS,0.1248,0,0.09001898350723661,0.01991898350723661,0,0,3
4100,88_243786,1988,DEAN,0.13,0,0.09128112712975098,0.024681127129750968,0,0,3
4101,88_243786,1988,HILLSIDE,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
4102,88_243786,1988,OBERLINFARMS,0.126,1,0.08847247706422018,0.02187247706422017,0,0,3
4103,89_243786,1989,OBERLINFARMS,0.1415,1,0.0954317859952793,0.02463178599527929,0,0,2
4104,89_243786,1989,DEAN,0.1457,0,0.09826439024390243,0.02746439024390243,0,0,2
4105,80_243802,1980,BORDEN,0.1241,0,0.1241,0.0523,0,0,3
4106,80_243802,1980,DIAMONDHARMONY,0.1109,1,0.1109,0.0391,0,0,3
4107,80_243802,1980,MEADOWGOLD,0.113,0,0.113,0.0412,0,0,3
4108,81_243802,1981,BORDEN,0.1145,0,0.10397182203389828,0.027071822033898296,0,0,4
4109,81_243802,1981,DIAMONDHARMONY,0.114,0,0.10351779661016948,0.026617796610169484,0,0,4
4110,81_243802,1981,H.MEYER,0.1095,1,0.09943156779661017,0.022531567796610155,1,0,4
4111,81_243802,1981,MEADOWGOLD,0.115,0,0.1044258474576271,0.02752584745762711,0,0,4
4112,82_243802,1982,BORDEN,0.1144,0,0.0969775316455696,0.020977531645569602,0,0,5
4113,82_243802,1982,H.MEYER,0.1049,1,0.08892432753164556,0.012924327531645559,1,0,5
4114,82_243802,1982,MEADOWGOLD,0.1085,0,0.09197606803797467,0.015976068037974675,0,0,5
4115,82_243802,1982,REITER,0.12,0,0.10172468354430378,0.02572468354430378,0,0,5
4116,82_243802,1982,ROYALCREST,0.125,0,0.10596321202531643,0.02996321202531645,0,0,5
4117,83_243802,1983,BORDEN,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,0,0,3
4118,83_243802,1983,H.MEYER,0.1122,0,0.09088814968814968,0.014488149688149697,1,0,3
4119,83_243802,1983,MEADOWGOLD,0.1065,1,0.08627083727083727,0.009870837270837277,0,0,3
4120,84_243802,1984,BORDEN,0.1264,0,0.09885956204379563,0.024759562043795647,0,0,3
4121,84_243802,1984,H.MEYER,0.1195,0,0.09346295620437957,0.01936295620437957,1,0,3
4122,84_243802,1984,MEADOWGOLD,0.1175,1,0.09189872262773724,0.017798722627737226,0,0,3
4123,85_243802,1985,BORDEN,0.125,0,0.09445521861777152,0.023655218617771503,0,0,4
4124,85_243802,1985,H.MEYER,0.1224,0,0.09249055007052186,0.02169055007052185,1,0,4
4125,85_243802,1985,LOUISTRAUTH,0.1205,0,0.09105483074753172,0.02025483074753172,1,0,4
4126,85_243802,1985,MEADOWGOLD,0.11900000000000001,1,0.08992136812411848,0.01912136812411846,0,0,4
4127,87_243802,1987,BORDEN,0.128,0,0.09232716257152472,0.02222716257152474,0,0,4
4128,87_243802,1987,H.MEYER,0.1073,0,0.07739612924941097,0.007296129249410976,1,0,4
4129,87_243802,1987,LOUISTRAUTH,0.11800000000000001,0,0.08511410299562436,0.015014102995624362,1,0,4
4130,87_243802,1987,REITER,0.1017,1,0.07335681588690676,0.0032568158869067665,0,0,4
4131,88_243802,1988,H.MEYER,0.1122,1,0.07878263433813892,0.012182634338138916,1,0,3
4132,88_243802,1988,LOUISTRAUTH,0.11699999999999999,0,0.08215301441677589,0.015553014416775882,1,0,3
4133,88_243802,1988,REITER,0.122,0,0.08566382699868938,0.019063826998689373,0,0,3
4134,89_243802,1989,H.MEYER,0.1226,0,0.08268506687647521,0.011885066876475213,1,0,3
4135,89_243802,1989,LOUISTRAUTH,0.1225,1,0.08261762391817466,0.011817623918174659,1,0,3
4136,89_243802,1989,REITER,0.127,0,0.08565255704169945,0.014852557041699454,0,0,3
4137,90_243802,1990,H.MEYER,0.1436,1,0.09347958687727824,0.013779586877278245,1,1,2
4138,90_243802,1990,LOUISTRAUTH,0.1495,0,0.09732032199270957,0.01762032199270959,1,1,2
4139,80_343786,1980,HILLSIDE,0.127,0,0.127,0.0552,0,0,2
4140,80_343786,1980,OBERLINFARMS,0.121,1,0.121,0.0492,0,0,2
4141,82_343786,1982,HILLSIDE,0.11699999999999999,1,0.0991815664556962,0.023181566455696204,0,0,1
4142,83_343786,1983,OBERLINFARMS,0.129,1,0.10449707049707052,0.028097070497070508,0,0,2
4143,83_343786,1983,HILLSIDE,0.13,0,0.10530712530712533,0.028907125307125317,0,0,2
4144,84_343786,1984,OBERLINFARMS,0.132,1,0.10323941605839418,0.02913941605839418,0,0,3
4145,84_343786,1984,HILLSIDE,0.1342,0,0.10496007299270076,0.030860072992700764,0,0,3
4146,85_343786,1985,OBERLINFARMS,0.129,1,0.0974777856135402,0.026677785613540183,0,0,4
4147,85_343786,1985,HILLSIDE,0.134,0,0.10125599435825106,0.03045599435825105,0,0,4
4148,86_343786,1986,HILLSIDE,0.1184,1,0.08746335746294381,0.01746335746294381,0,0,3
4149,86_343786,1986,DEAN,0.122,0,0.0901227163047225,0.020122716304722496,0,0,3
4150,86_343786,1986,OBERLINFARMS,0.1265,0,0.09344691485694588,0.023446914856945875,0,0,3
4151,87_343786,1987,DEAN,0.121,1,0.08727802086839448,0.017178020868394484,0,0,3
4152,87_343786,1987,HILLSIDE,0.1212,0,0.08742228205991248,0.017322282059912486,0,0,3
4153,87_343786,1987,OBERLINFARMS,0.1248,0,0.09001898350723661,0.01991898350723661,0,0,3
4154,88_343786,1988,DEAN,0.13,0,0.09128112712975098,0.024681127129750968,0,0,3
4155,88_343786,1988,HILLSIDE,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
4156,88_343786,1988,OBERLINFARMS,0.125,1,0.08777031454783749,0.021170314547837483,0,0,3
4157,89_343786,1989,OBERLINFARMS,0.1415,1,0.0954317859952793,0.02463178599527929,0,0,2
4158,89_343786,1989,DEAN,0.1457,0,0.09826439024390243,0.02746439024390243,0,0,2
4159,80_343802,1980,BORDEN,0.1239,0,0.1239,0.0521,0,0,3
4160,80_343802,1980,DIAMONDHARMONY,0.1148,1,0.1148,0.043,0,0,3
4161,80_343802,1980,MEADOWGOLD,0.11599999999999999,0,0.11599999999999999,0.0442,0,0,3
4162,81_343802,1981,BORDEN,0.1074,1,0.09752466101694914,0.02062466101694914,0,0,4
4163,81_343802,1981,DIAMONDHARMONY,0.114,0,0.10351779661016948,0.026617796610169484,0,0,4
4164,81_343802,1981,H.MEYER,0.1095,0,0.09943156779661017,0.022531567796610155,1,0,4
4165,81_343802,1981,MEADOWGOLD,0.115,0,0.1044258474576271,0.02752584745762711,0,0,4
4166,82_343802,1982,BORDEN,0.1144,0,0.0969775316455696,0.020977531645569602,0,0,5
4167,82_343802,1982,H.MEYER,0.1049,1,0.08892432753164556,0.012924327531645559,1,0,5
4168,82_343802,1982,MEADOWGOLD,0.115,0,0.09748615506329113,0.021486155063291133,0,0,5
4169,82_343802,1982,REITER,0.12,0,0.10172468354430378,0.02572468354430378,0,0,5
4170,82_343802,1982,ROYALCREST,0.125,0,0.10596321202531643,0.02996321202531645,0,0,5
4171,83_343802,1983,BORDEN,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,0,0,3
4172,83_343802,1983,H.MEYER,0.1122,0,0.09088814968814968,0.014488149688149697,1,0,3
4173,83_343802,1983,MEADOWGOLD,0.1095,1,0.0887010017010017,0.012301001701001707,0,0,3
4174,84_343802,1984,BORDEN,0.1264,0,0.09885956204379563,0.024759562043795647,0,0,3
4175,84_343802,1984,H.MEYER,0.1173,1,0.091742299270073,0.017642299270073006,1,0,3
4176,84_343802,1984,MEADOWGOLD,0.1205,0,0.09424507299270074,0.02014507299270074,0,0,3
4177,85_343802,1985,BORDEN,0.125,0,0.09445521861777152,0.023655218617771503,0,0,3
4178,85_343802,1985,H.MEYER,0.1189,1,0.08984580394922426,0.019045803949224255,1,0,3
4179,85_343802,1985,MEADOWGOLD,0.122,0,0.092188293370945,0.021388293370944986,0,0,3
4180,86_343802,1986,H.MEYER,0.1095,0,0.08088883143743536,0.010888831437435352,1,0,3
4181,86_343802,1986,MEADOWGOLD,0.113,0,0.08347431920027576,0.013474319200275751,0,0,3
4182,86_343802,1986,REITER,0.107,1,0.07904205446397794,0.009042054463977931,0,0,3
4183,87_343802,1987,BORDEN,0.128,0,0.09232716257152472,0.02222716257152474,0,0,4
4184,87_343802,1987,H.MEYER,0.1073,0,0.07739612924941097,0.007296129249410976,1,0,4
4185,87_343802,1987,LOUISTRAUTH,0.11699999999999999,0,0.08439279703803433,0.014292797038034337,1,0,4
4186,87_343802,1987,REITER,0.1017,1,0.07335681588690676,0.0032568158869067665,0,0,4
4187,88_343802,1988,H.MEYER,0.1122,1,0.07878263433813892,0.012182634338138916,1,0,3
4188,88_343802,1988,LOUISTRAUTH,0.11699999999999999,0,0.08215301441677589,0.015553014416775882,1,0,3
4189,88_343802,1988,REITER,0.122,0,0.08566382699868938,0.019063826998689373,0,0,3
4190,89_343802,1989,H.MEYER,0.1226,0,0.08268506687647521,0.011885066876475213,1,0,3
4191,89_343802,1989,LOUISTRAUTH,0.1225,1,0.08261762391817466,0.011817623918174659,1,0,3
4192,89_343802,1989,REITER,0.127,0,0.08565255704169945,0.014852557041699454,0,0,3
4193,90_343802,1990,H.MEYER,0.1436,1,0.09347958687727824,0.013779586877278245,1,1,2
4194,90_343802,1990,LOUISTRAUTH,0.1495,0,0.09732032199270957,0.01762032199270959,1,1,2
4195,80_443786,1980,HILLSIDE,0.127,1,0.127,0.0552,0,0,3
4196,82_443786,1982,HILLSIDE,0.11699999999999999,1,0.0991815664556962,0.023181566455696204,0,0,1
4197,83_443786,1983,HILLSIDE,0.13,1,0.10530712530712533,0.028907125307125317,0,0,2
4198,84_443786,1984,HILLSIDE,0.1342,1,0.10496007299270076,0.030860072992700764,0,0,3
4199,84_443786,1984,AAV,0.13699999999999998,0,0.10715000000000002,0.033050000000000024,0,0,3
4200,85_443786,1985,AAV,0.1268,1,0.0958153737658674,0.025015373765867405,0,0,4
4201,85_443786,1985,HILLSIDE,0.134,0,0.10125599435825106,0.03045599435825105,0,0,4
4202,86_443786,1986,HILLSIDE,0.1184,1,0.08746335746294381,0.01746335746294381,0,0,3
4203,86_443786,1986,DEAN,0.122,0,0.0901227163047225,0.020122716304722496,0,0,3
4204,86_443786,1986,OBERLINFARMS,0.1265,0,0.09344691485694588,0.023446914856945875,0,0,3
4205,87_443786,1987,DEAN,0.121,1,0.08727802086839448,0.017178020868394484,0,0,3
4206,87_443786,1987,HILLSIDE,0.1212,0,0.08742228205991248,0.017322282059912486,0,0,3
4207,88_443786,1988,DEAN,0.132,1,0.0926854521625164,0.026085452162516384,0,0,3
4208,88_443786,1988,HILLSIDE,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
4209,89_443786,1989,DEAN,0.1457,1,0.09826439024390243,0.02746439024390243,0,0,2
4210,80_443802,1980,BORDEN,0.1242,0,0.1242,0.0524,0,0,3
4211,80_443802,1980,DIAMONDHARMONY,0.114,1,0.114,0.0422,0,0,3
4212,80_443802,1980,MEADOWGOLD,0.1165,0,0.1165,0.0447,0,0,3
4213,81_443802,1981,BORDEN,0.1145,0,0.10397182203389828,0.027071822033898296,0,0,4
4214,81_443802,1981,DIAMONDHARMONY,0.114,0,0.10351779661016948,0.026617796610169484,0,0,4
4215,81_443802,1981,H.MEYER,0.1095,1,0.09943156779661017,0.022531567796610155,1,0,4
4216,81_443802,1981,MEADOWGOLD,0.115,0,0.1044258474576271,0.02752584745762711,0,0,4
4217,82_443802,1982,BORDEN,0.1144,0,0.0969775316455696,0.020977531645569602,0,0,5
4218,82_443802,1982,H.MEYER,0.1049,1,0.08892432753164556,0.012924327531645559,1,0,5
4219,82_443802,1982,MEADOWGOLD,0.115,0,0.09748615506329113,0.021486155063291133,0,0,5
4220,82_443802,1982,REITER,0.12,0,0.10172468354430378,0.02572468354430378,0,0,5
4221,82_443802,1982,ROYALCREST,0.125,0,0.10596321202531643,0.02996321202531645,0,0,5
4222,83_443802,1983,BORDEN,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,0,0,4
4223,83_443802,1983,H.MEYER,0.1122,0,0.09088814968814968,0.014488149688149697,1,0,4
4224,83_443802,1983,MEADOWGOLD,0.1095,0,0.0887010017010017,0.012301001701001707,0,0,4
4225,83_443802,1983,ROYALCREST,0.1022,1,0.0827876015876016,0.006387601587601599,0,0,4
4226,84_443802,1984,BORDEN,0.1264,0,0.09885956204379563,0.024759562043795647,0,0,3
4227,84_443802,1984,H.MEYER,0.1173,1,0.091742299270073,0.017642299270073006,1,0,3
4228,84_443802,1984,MEADOWGOLD,0.1205,0,0.09424507299270074,0.02014507299270074,0,0,3
4229,85_443802,1985,BORDEN,0.125,0,0.09445521861777152,0.023655218617771503,0,0,3
4230,85_443802,1985,H.MEYER,0.1189,1,0.08984580394922426,0.019045803949224255,1,0,3
4231,85_443802,1985,MEADOWGOLD,0.122,0,0.092188293370945,0.021388293370944986,0,0,3
4232,86_443802,1986,H.MEYER,0.1095,0,0.08088883143743536,0.010888831437435352,1,0,3
4233,86_443802,1986,MEADOWGOLD,0.113,0,0.08347431920027576,0.013474319200275751,0,0,3
4234,86_443802,1986,REITER,0.107,1,0.07904205446397794,0.009042054463977931,0,0,3
4235,87_443802,1987,BORDEN,0.128,0,0.09232716257152472,0.02222716257152474,0,0,4
4236,87_443802,1987,H.MEYER,0.1073,0,0.07739612924941097,0.007296129249410976,1,0,4
4237,87_443802,1987,LOUISTRAUTH,0.11699999999999999,0,0.08439279703803433,0.014292797038034337,1,0,4
4238,87_443802,1987,REITER,0.1017,1,0.07335681588690676,0.0032568158869067665,0,0,4
4239,88_443802,1988,H.MEYER,0.1122,1,0.07878263433813892,0.012182634338138916,1,0,4
4240,88_443802,1988,LOUISTRAUTH,0.11699999999999999,0,0.08215301441677589,0.015553014416775882,1,0,4
4241,88_443802,1988,REITER,0.122,0,0.08566382699868938,0.019063826998689373,0,0,4
4242,89_443802,1989,H.MEYER,0.1226,0,0.08268506687647521,0.011885066876475213,1,0,3
4243,89_443802,1989,LOUISTRAUTH,0.1225,1,0.08261762391817466,0.011817623918174659,1,0,3
4244,89_443802,1989,REITER,0.127,0,0.08565255704169945,0.014852557041699454,0,0,3
4245,90_443802,1990,H.MEYER,0.1436,1,0.09347958687727824,0.013779586877278245,1,1,2
4246,90_443802,1990,LOUISTRAUTH,0.1495,0,0.09732032199270957,0.01762032199270959,1,1,2
4247,80_543786,1980,EUCLID-RACE,0.1264,1,0.1264,0.05460000000000001,0,0,3
4248,82_543786,1982,HILLSIDE,0.11699999999999999,1,0.0991815664556962,0.023181566455696204,0,0,1
4249,83_543786,1983,HILLSIDE,0.13,1,0.10530712530712533,0.028907125307125317,0,0,2
4250,84_543786,1984,AAV,0.13699999999999998,1,0.10715000000000002,0.033050000000000024,0,0,2
4251,85_543786,1985,AAV,0.1268,1,0.0958153737658674,0.025015373765867405,0,0,4
4252,85_543786,1985,HILLSIDE,0.134,0,0.10125599435825106,0.03045599435825105,0,0,4
4253,86_543786,1986,HILLSIDE,0.1184,1,0.08746335746294381,0.01746335746294381,0,0,3
4254,86_543786,1986,DEAN,0.122,0,0.0901227163047225,0.020122716304722496,0,0,3
4255,86_543786,1986,OBERLINFARMS,0.1265,0,0.09344691485694588,0.023446914856945875,0,0,3
4256,87_543786,1987,DEAN,0.121,1,0.08727802086839448,0.017178020868394484,0,0,3
4257,87_543786,1987,HILLSIDE,0.1212,0,0.08742228205991248,0.017322282059912486,0,0,3
4258,88_543786,1988,DEAN,0.132,1,0.0926854521625164,0.026085452162516384,0,0,3
4259,88_543786,1988,HILLSIDE,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
4260,89_543786,1989,DEAN,0.1457,1,0.09826439024390243,0.02746439024390243,0,0,2
4261,85_044487,1985,GOSHEN,0.1222,1,0.09233942172073342,0.02153942172073342,0,0,1
4262,88_044487,1988,GOSHEN,0.1372,1,0.0963366972477064,0.029736697247706407,0,0,1
4263,89_044487,1989,GOSHEN,0.1388,1,0.09361082612116443,0.022810826121164446,0,0,1
4264,90_044487,1990,GOSHEN,0.1539,1,0.10018459902794652,0.02048459902794654,0,0,1
4265,80_050120,1980,BROOKFIELDDAIRY,0.1164,1,0.1164,0.0446,0,0,3
4266,81_050120,1981,BROOKFIELDDAIRY,0.129,0,0.11713855932203387,0.040238559322033886,0,0,3
4267,81_050120,1981,BORDEN,0.1269,0,0.11523165254237287,0.038331652542372883,0,0,3
4268,81_050120,1981,SUPERIOR,0.1209,1,0.10978334745762708,0.032883347457627096,0,0,3
4269,83_050120,1983,BROOKFIELDDAIRY,0.125,1,0.10125685125685127,0.024856851256851283,0,0,1
4270,84_050120,1984,BROOKFIELDDAIRY,0.1246,1,0.09745175182481752,0.023351751824817524,0,0,1
4271,85_050120,1985,DEAN,0.1228,1,0.09279280677009873,0.021992806770098725,0,0,2
4272,86_050120,1986,DEAN,0.115,1,0.0849517407790417,0.014951740779041697,0,0,3
4273,87_050120,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,2
4274,88_050120,1988,DEAN,0.1202,1,0.08439993446920052,0.017799934469200515,0,0,2
4275,88_050120,1988,BORDEN,0.13699999999999998,0,0.09619626474442987,0.029596264744429883,0,0,2
